order_id,order_date,customer_id,customer_name,city,product_id,product_name,brand,category,quantity,cost_price,selling_price,item_cost,item_revenue,loss,discount_percent,revenue,cost,profit,cost_price_imputed,selling_price_imputed,item_cost_total
600,2024-10-09,3,Jennifer Hall,Birdstad,170,Philips Home Appliances Product 170,Philips,Home Appliances,2,13869.76,24873.41,40388.44,49746.82,31030.060000000005,0.0,104617.78,127396.84000000001,-22779.060000000012,1,0,80776.88
600,2024-10-09,3,Jennifer Hall,birdstad,200,Samsung Books Product 200,Samsung,Boks,1,11459.74,20822.92,11459.74,20822.92,0.0,0.0,104617.78,127396.84000000001,-22779.060000000012,0,1,11459.74
839,2024-10-06,148,Marissa Alvarez,cartershire,182,Adidas Books Product 182,Adidas,Boks,3,15888.59,22060.94,47665.77,66182.81999999999,76814.49,0.0,189402.47999999998,303350.45999999996,-113947.97999999998,0,0,142997.31
839,2024-10-06,148,Marissa Alvarez,cartershire,160,Puma Sports Product 160,Puma,Sports,2,16622.34,35759.6,53195.52,71519.2,34871.84,0.0,189402.47999999998,303350.45999999996,-113947.97999999998,1,0,106391.04
839,2024-10-06,148,Marissa Alvarez,cartershire,6,Dell Toys Product 6,Dell,Toys,2,7618.71,8848.8,15237.42,17697.6,12777.240000000002,0.0,189402.47999999998,303350.45999999996,-113947.97999999998,0,0,30474.84
87,2024-10-02,148,Marissa Alvarez,cartershire,153,Sony Home Appliances Product 153,Sony,Home Appliances,1,10615.84,12480.06,10615.84,12480.06,0.0,0.0,161015.47,299266.3,-138250.83,0,0,10615.84
87,2024-10-02,148,Marissa Alvarez,NotListed,102,Sony Electronics Product 102,Sony,Electronics,2,3897.03,5399.68,7794.06,10799.36,4788.76,0.0,161015.47,299266.3,-138250.83,0,0,15588.12
87,2024-10-02,148,Marissa Alvarez,CARTERSHIRE,184,Philips Grocery Product 184,Philips,Grocey,2,2885.49,3980.98,5770.98,7961.96,3579.999999999999,0.0,161015.47,299266.3,-138250.83,0,0,11541.96
87,2024-10-02,148,Marissa Alvarez,cartershire,176,Puma Books Product 176,Puma,Boks,3,29057.82,43258.03,87173.46,129774.09,131746.29,0.0,161015.47,299266.3,-138250.83,0,0,261520.38
839,2024-10-06,148,Marissa Alvarez,cartershire,92,Samsung Toys Product 92,Samsung,Toys,1,17397.27,24901.16,17397.27,24901.16,0.0,0.0,189402.47999999998,303350.45999999996,-113947.97999999998,0,0,17397.27
839,2024-10-06,148,Marissa Alvarez,CARTERSHIRE,42,Samsung Toys Product 42,Samsung,Toys,1,6090.0,9101.7,6090.0,9101.7,0.0,0.0,189402.47999999998,303350.45999999996,-113947.97999999998,0,0,6090.0
607,2024-10-13,148,Marissa Alvarez,Cartershire,47,Philips Electronics Product 47,Philips,Electronics,3,1935.71,2306.12,5807.13,6918.36,10503.029999999999,0.0,6918.36,17421.39,-10503.029999999999,0,0,17421.39
873,2024-10-14,183,Michael Howard,NAN,182,Adidas Books Product 182,Adidas,Boks,3,15888.59,22060.94,47665.77,66182.81999999999,76814.49,0.0,189354.82,396553.38,-207198.56,0,0,142997.31
873,2024-10-14,183,Michael Howard,NORTH ASHLEY,100,Philips Electronics Product 100, Philips ,Electronics,3,4244.56,4684.87,12733.68,14054.61,24146.43,0.0,189354.82,396553.38,-207198.56,0,0,38201.04
873,2024-10-14,183,Michael Howard,NORTH ASHLEY,167,Philips Electronics Product 167, Philips ,Electronics,3,16714.99,23615.87,50144.97,70847.61,79587.3,0.0,189354.82,396553.38,-207198.56,0,0,150434.91
873,2024-10-14,183,Michael Howard,North Ashley,61,Nike Books Product 61,Nike,Boks,2,16230.03,19134.89,32460.06,38269.78,26650.340000000004,0.0,189354.82,396553.38,-207198.56,0,0,64920.12
219,2024-10-12,152,Jon Walton,DEVINBERG,150,Adidas Fashion Product 150,Adidas,Fashion,2,23613.92,34134.72,47227.84,68269.44,26186.23999999999,0.0,232325.88,326114.48,-93788.59999999998,0,0,94455.68
219,2024-10-12,152,Jon Walton,DEVINBERG,112,Adidas Toys Product 112, Adidas ,Toys,2,4780.13,5325.92,9560.26,10651.84,8468.68,0.0,232325.88,326114.48,-93788.59999999998,0,0,19120.52
219,2024-10-12,152,Jon Walton,devinberg,4,Tata Beauty Product 4, Tata ,Beuty,2,29605.07,42234.37,59210.14,84468.74,33951.53999999999,0.0,232325.88,326114.48,-93788.59999999998,0,0,118420.28
152,2024-10-05,152,Jon Walton,devinberg,152,Dell Sports Product 152,Dell,Sports,2,22290.23,30985.93,44580.46,61971.86,27189.059999999998,0.0,61971.86,89160.92,-27189.059999999998,0,0,89160.92
219,2024-10-12,152,Jon Walton,DEVINBERG,63,Apple Sports Product 63,Apple,Sports,2,23529.5,34467.93,47059.0,68935.86,25182.14,0.0,232325.88,326114.48,-93788.59999999998,0,0,94118.0
359,2024-10-08,9,Molly Wilson,PORT PETERMOUTH,150,Adidas Fashion Product 150,Adidas,Fashion,3,23613.92,34134.72,70841.76,102404.16,110121.11999999997,0.0,219475.84,451852.70999999996,-232376.86999999997,0,0,212525.27999999997
359,2024-10-08,9,Molly Wilson,Port Petermouth,72,Samsung Beauty Product 72, Samsung ,Beuty,3,18518.41,22317.07,55555.23,66951.20999999999,99714.48000000001,0.0,219475.84,451852.70999999996,-232376.86999999997,0,0,166665.69
879,2024-10-05,9,Molly Wilson,Port Petermouth,34,LG Electronics Product 34,LG,Electronics,1,26675.55,34026.08,26675.55,34026.08,0.0,0.0,120600.03,175541.32,-54941.29000000001,0,0,26675.55
359,2024-10-08,9,Molly Wilson,Port Petermouth,91,Puma Grocery Product 91,Puma,Grocey,1,6131.26,7618.47,6131.26,7618.47,0.0,0.0,219475.84,451852.70999999996,-232376.86999999997,0,0,6131.26
359,2024-10-08,9,Molly Wilson,port petermouth,26,Sony Toys Product 26,Sony,Toys,2,8186.02,21251.0,33265.24,42502.0,24028.479999999996,0.0,219475.84,451852.70999999996,-232376.86999999997,1,0,66530.48
879,2024-10-05,9,unknown,PORT PETERMOUTH,94,Sony Electronics Product 94, Sony ,Electronics,1,10152.73,11554.67,10152.73,11554.67,0.0,0.0,120600.03,175541.32,-54941.29000000001,0,0,10152.73
879,2024-10-05,9,Molly Wilson,port petermouth,129,Nike Beauty Product 129,Nike,Beuty,3,7255.12,10101.8,21765.36,30305.399999999998,34990.68000000001,0.0,120600.03,175541.32,-54941.29000000001,0,0,65296.08
879,2024-10-05,9,Molly Wilson,Port Petermouth,183,Sony Electronics Product 183,Sony,Electronics,1,23335.11,25110.47,23335.11,25110.47,0.0,0.0,120600.03,175541.32,-54941.29000000001,0,0,23335.11
879,2024-10-05,9,Molly Wilson,PORT PETERMOUTH,127,Sony Beauty Product 127,Sony,Beuty,3,5564.65,6534.47,16693.95,19603.41,30478.440000000006,0.0,120600.03,175541.32,-54941.29000000001,0,0,50081.850000000006
587,2024-10-02,79,Gary Mayer,osbornefort,150,Adidas Fashion Product 150,Adidas,Fashion,1,23613.92,34134.72,23613.92,34134.72,0.0,0.0,65148.08,89949.93000000001,-24801.850000000006,0,0,23613.92
230,2024-10-09,79,Gary Mayer,osbornefort,43,Puma Home Appliances Product 43,Puma,Home Appliances,2,20807.42,30725.07,41614.84,61450.14,21779.539999999994,0.0,126222.75,252254.09,-126031.34,0,0,83229.68
24,2024-10-02,79,Gary Mayer,osbornefort,58,Dell Books Product 58,Dell,Boks,3,24384.35,31033.73,73153.05,93101.19,126357.96000000002,0.0,139114.24,259668.45,-120554.21000000002,0,0,219459.15000000002
24,2024-10-02,79,Gary Mayer,Osbornefort,164,Nike Grocery Product 164,Nike,Grocey,1,15786.32,18721.64,15786.32,18721.64,0.0,0.0,139114.24,259668.45,-120554.21000000002,0,0,15786.32
24,2024-10-02,79,Gary Mayer,OSBORNEFORT,159,Puma Books Product 159,Puma,Boks,1,24422.98,27291.41,24422.98,27291.41,0.0,0.0,139114.24,259668.45,-120554.21000000002,0,0,24422.98
230,2024-10-09,79,unknown,osbornefort,88,LG Electronics Product 88,LG,Electronics,3,18780.49,21590.87,56341.47,64772.61,104251.8,-0.0,126222.75,252254.09,-126031.34,0,1,169024.41
587,2024-10-02,79,Gary Mayer,Osbornefort,66,Adidas Beauty Product 66, Adidas ,Beuty,3,6461.11,7389.87,19383.33,22169.61,35980.380000000005,0.0,65148.08,89949.93000000001,-24801.850000000006,0,0,58149.990000000005
587,2024-10-02,79,Gary Mayer,OSBORNEFORT,157,LG Toys Product 157, LG ,Toys,1,8186.02,8843.75,8186.02,8843.75,0.0,0.0,65148.08,89949.93000000001,-24801.850000000006,0,0,8186.02
617,2024-10-07,113,Patrick Mccarty,north russell,150,Adidas Fashion Product 150, Adidas ,Fashion,2,23613.92,34134.72,47227.84,68269.44,26186.23999999999,0.0,80438.23000000001,104244.12,-23805.889999999985,0,0,94455.68
245,2024-10-10,113,Patrick Mccarty,North Russell,101,Apple Fashion Product 101,Apple,Fashion,1,17222.2,20521.46,17222.2,20521.46,0.0,0.0,28098.52,27746.24,352.27999999999884,0,0,17222.2
307,2024-10-04,113,Patrick Mccarty,north russell,37,Philips Grocery Product 37,Philips,Grocey,3,20840.2,28152.22,62520.6,84456.66,103105.13999999998,0.0,106912.65,245384.82,-138472.17,0,0,187561.8
465,2024-10-07,113,Patrick Mccarty,north russell,63,Apple Sports Product 63,Apple,Sports,3,23529.5,34467.93,70588.5,103403.79000000001,108361.70999999999,0.0,120894.38,228055.55,-107161.16999999998,0,0,211765.5
465,2024-10-07,113,Patrick Mccarty,north russell,95,Samsung Home Appliances Product 95,Samsung,Home Appliances,1,13869.76,17490.59,16290.05,17490.59,0.0,0.0,120894.38,228055.55,-107161.16999999998,1,0,16290.05
307,2024-10-04,113,Patrick Mccarty,NotListed,3,Tata Sports Product 3,Tata,Sports,3,16622.34,7485.33,19274.34,22455.989999999998,35367.030000000006,0.0,106912.65,245384.82,-138472.17,1,0,57823.020000000004
617,2024-10-07,113,Patrick Mccarty,NORTH RUSSELL,1,Puma Beauty Product 1,Puma,Beuty,1,9788.44,12168.79,9788.44,12168.79,0.0,0.0,80438.23000000001,104244.12,-23805.889999999985,0,0,9788.44
245,2024-10-10,113,unknown,NORTH RUSSELL,30,Sony Toys Product 30,Sony,Toys,2,8186.02,3788.53,5262.02,7577.06,2946.9800000000005,0.0,28098.52,27746.24,352.27999999999884,1,0,10524.04
986,2024-10-02,406,Cynthia Ellis,Dawnport,150,Adidas Fashion Product 150,Adidas,Fashion,1,23613.92,34134.72,23613.92,34134.72,0.0,0.0,178727.17,299334.76,-120607.59,0,0,23613.92
986,2024-10-02,406,Cynthia Ellis,Dawnport,108,Sony Home Appliances Product 108,Sony,Home Appliances,1,6699.9,9479.16,6699.9,9479.16,0.0,0.0,178727.17,299334.76,-120607.59,0,0,6699.9
256,2024-10-11,406,Cynthia Ellis,dawnport,160,Puma Sports Product 160,Puma,Sports,1,26597.76,35759.6,26597.76,35759.6,0.0,0.0,156950.45,295853.2,-138902.75,0,0,26597.76
256,2024-10-11,406,Cynthia Ellis,Dawnport,178,Nike Beauty Product 178,Nike,Beuty,3,9831.07,12683.75,29493.21,38051.25,50428.380000000005,0.0,156950.45,295853.2,-138902.75,0,0,88479.63
256,2024-10-11,406,Cynthia Ellis,NAN,99,LG Grocery Product 99, LG ,Grocey,3,18531.57,24748.68,55594.71,74246.04000000001,92538.09,-0.0,156950.45,295853.2,-138902.75,0,0,166784.13
986,2024-10-02,406,Cynthia Ellis,Dawnport,121,Sony Home Appliances Product 121,Sony,Home Appliances,3,17635.03,24531.9,52905.09,73595.70000000001,85119.56999999998,-0.0,178727.17,299334.76,-120607.59,0,0,158715.27
986,2024-10-02,406,Cynthia Ellis,Dawnport,70,LG Beauty Product 70,LG,Beuty,3,10591.96,13564.89,31775.88,40694.67,54632.97,0.0,178727.17,299334.76,-120607.59,0,0,95327.64
256,2024-10-11,406,Cynthia Ellis,dawnport,19,Sony Beauty Product 19,Sony,Beuty,2,3497.92,4446.78,6995.84,8893.56,5098.120000000001,0.0,156950.45,295853.2,-138902.75,0,0,13991.68
396,2024-10-12,406,Cynthia Ellis,DAWNPORT,153,Sony Home Appliances Product 153,Sony,Home Appliances,2,10615.84,12480.06,21231.68,24960.12,17503.24,0.0,67806.15,154571.86,-86765.70999999999,0,0,42463.36
986,2024-10-02,406,Cynthia Ellis,DAWNPORT,168,Dell Books Product 168,Dell,Boks,1,14978.03,20822.92,14978.03,20822.92,0.0,0.0,178727.17,299334.76,-120607.59,0,0,14978.03
396,2024-10-12,406,Cynthia Ellis,dawnport,174,Adidas Books Product 174,Adidas,Boks,3,12456.5,14282.01,37369.5,42846.03,69262.47,0.0,67806.15,154571.86,-86765.70999999999,0,0,112108.5
10,2024-10-08,408,Rebecca Martinez,South Richardland,38,Samsung Beauty Product 38,Samsung,Beuty,3,10904.99,16194.28,32714.97,48582.840000000004,49562.07,0.0,48582.840000000004,98144.91,-49562.07,0,0,98144.91
829,2024-10-13,408,Rebecca Martinez,South Richardland,20,Adidas Electronics Product 20,Adidas,Electronics,3,29367.76,34534.8,88103.28,103604.40000000001,160705.43999999994,0.0,130664.42000000001,297414.66,-166750.23999999996,0,0,264309.83999999997
829,2024-10-13,408,Rebecca Martinez,South Richardland,87,Tata Electronics Product 87,Tata,Electronics,1,4824.66,6135.19,4824.66,6135.19,0.0,0.0,130664.42000000001,297414.66,-166750.23999999996,0,0,4824.66
829,2024-10-13,408,unknown,south richardland,111,Nike Toys Product 111,Nike,Toys,2,5398.85,6463.07,10797.7,12926.14,8669.260000000002,0.0,130664.42000000001,297414.66,-166750.23999999996,0,0,21595.4
781,2024-10-11,408,Rebecca Martinez,SOUTH RICHARDLAND,25,Sony Beauty Product 25,Sony,Beuty,2,6889.55,9414.63,13779.1,18829.26,8728.940000000002,0.0,23221.92,37639.19,-14417.270000000004,0,0,27558.2
781,2024-10-11,408,Rebecca Martinez,SOUTH RICHARDLAND,142,LG Sports Product 142,LG,Sports,3,1120.11,1464.22,3360.33,4392.66,5688.33,0.0,23221.92,37639.19,-14417.270000000004,0,0,10080.99
829,2024-10-13,408,Rebecca Martinez,South Richardland,142,LG Sports Product 142,LG,Sports,1,1120.11,1464.22,1120.11,1464.22,0.0,0.0,130664.42000000001,297414.66,-166750.23999999996,0,0,1120.11
829,2024-10-13,408,Rebecca Martinez,south richardland,127,Sony Beauty Product 127,Sony,Beuty,1,5564.65,6534.47,5564.65,6534.47,0.0,0.0,130664.42000000001,297414.66,-166750.23999999996,0,0,5564.65
233,2024-10-12,465,Mrs. Taylor Green,LAKE KAREN,38,Samsung Beauty Product 38,Samsung,Beuty,3,10904.99,16194.28,32714.97,48582.840000000004,49562.07,0.0,153305.9,238842.42,-85536.52000000002,0,0,98144.91
271,2024-10-12,465,Mrs. Taylor Green,lake karen,34,LG Electronics Product 34, LG ,Electronics,2,26675.55,34026.08,53351.1,68052.16,38650.03999999999,0.0,284015.66000000003,572991.38,-288975.72,0,0,106702.2
738,2024-10-04,465,Mrs. Taylor Green,lake karen,58,Dell Books Product 58,Dell,Boks,2,24384.35,31033.73,48768.7,62067.46,35469.939999999995,0.0,114377.32,167878.68,-53501.359999999986,0,0,97537.4
738,2024-10-04,465,Mrs. Taylor Green,LAKE KAREN,101,Apple Fashion Product 101,Apple,Fashion,1,20447.87,20521.46,17222.2,20521.46,0.0,0.0,114377.32,167878.68,-53501.359999999986,1,0,17222.2
214,2024-10-14,465,Mrs. Taylor Green,Lake Karen,156,Dell Toys Product 156, Dell ,Toys,3,1793.55,2663.31,5380.65,7989.93,8152.019999999999,0.0,7989.93,16141.949999999999,-8152.019999999999,0,0,16141.949999999999
271,2024-10-12,465,Mrs. Taylor Green,NAN,198,Sony Home Appliances Product 198,Sony,Home Appliances,3,14250.77,18366.96,42752.31,55100.88,73156.04999999999,0.0,284015.66000000003,572991.38,-288975.72,0,0,128256.93
271,2024-10-12,465,Mrs. Taylor Green,LAKE KAREN,76,Adidas Grocery Product 76,Adidas,Grocey,2,16185.06,17847.81,32370.12,35695.62,29044.619999999995,0.0,284015.66000000003,572991.38,-288975.72,0,0,64740.24
738,2024-10-04,465,Mrs. Taylor Green,LAKE KAREN,69,Apple Grocery Product 69,Apple,Grocey,2,5093.75,7050.45,10187.5,14100.9,6274.1,0.0,114377.32,167878.68,-53501.359999999986,0,0,20375.0
233,2024-10-12,465,Mrs. Taylor Green,lake karen,144,Philips Home Appliances Product 144, Philips ,Home Appliances,2,26066.9,27757.73,52133.8,55515.46,48752.14000000001,0.0,153305.9,238842.42,-85536.52000000002,0,0,104267.6
271,2024-10-12,465,Mrs. Taylor Green,Lake Karen,144,Philips Home Appliances Product 144,Philips,Home Appliances,2,26066.9,27757.73,52133.8,55515.46,48752.14000000001,0.0,284015.66000000003,572991.38,-288975.72,0,0,104267.6
271,2024-10-12,465,Mrs. Taylor Green,Lake Karen,88,LG Electronics Product 88,LG,Electronics,3,18780.49,23217.18,56341.47,69651.54000000001,99372.87,-0.0,284015.66000000003,572991.38,-288975.72,0,0,169024.41
233,2024-10-12,465,Mrs. Taylor Green,LAKE KAREN,161,Apple Home Appliances Product 161,Apple,Home Appliances,1,7086.43,10039.36,7086.43,10039.36,0.0,0.0,153305.9,238842.42,-85536.52000000002,0,0,7086.43
233,2024-10-12,465,Mrs. Taylor Green,lake karen,130,Tata Electronics Product 130,Tata,Electronics,1,29343.48,39168.24,29343.48,39168.24,0.0,0.0,153305.9,238842.42,-85536.52000000002,0,0,29343.48
738,2024-10-04,465,Mrs. Taylor Green,lake karen,157,LG Toys Product 157,LG,Toys,2,8186.02,8843.75,16372.04,17687.5,15056.580000000002,0.0,114377.32,167878.68,-53501.359999999986,0,0,32744.08
537,2024-10-01,95,Travis Brown,Coxstad,38,Samsung Beauty Product 38,Samsung,Beuty,3,10904.99,16194.28,32714.97,48582.840000000004,49562.07,0.0,103334.99,148567.92,-45232.93000000001,0,0,98144.91
537,2024-10-01,95,Travis Brown,Coxstad,179,Philips Books Product 179,Philips,Boks,1,17076.83,21014.47,17076.83,21014.47,0.0,0.0,103334.99,148567.92,-45232.93000000001,0,0,17076.83
589,2024-10-11,95,Travis Brown,coxstad,101,Apple Fashion Product 101, Apple ,Fashion,3,17222.2,20521.46,51666.6,61564.38,93435.41999999998,0.0,138207.37,271744.47,-133537.09999999998,0,0,154999.8
537,2024-10-01,95,Travis Brown,Coxstad,57,Puma Home Appliances Product 57,Puma,Home Appliances,1,22788.22,27897.22,22788.22,27897.22,0.0,0.0,103334.99,148567.92,-45232.93000000001,0,0,22788.22
589,2024-10-11,95,Travis Brown,Coxstad,27,Samsung Home Appliances Product 27,Samsung,Home Appliances,2,7898.16,11835.43,15796.32,23670.86,7921.779999999999,0.0,138207.37,271744.47,-133537.09999999998,0,0,31592.64
589,2024-10-11,95,Travis Brown,Coxstad,25,Sony Beauty Product 25,Sony,Beuty,3,6889.55,9414.63,20668.65,28243.89,33762.060000000005,0.0,138207.37,271744.47,-133537.09999999998,0,0,62005.950000000004
537,2024-10-01,95,Travis Brown,COXSTAD,54,Dell Grocery Product 54,Dell,Grocey,2,2639.49,2920.23,5278.98,5840.46,4717.499999999999,0.0,103334.99,148567.92,-45232.93000000001,0,0,10557.96
589,2024-10-11,95,Travis Brown,coxstad,15,Tata Home Appliances Product 15, Tata ,Home Appliances,1,23146.08,24728.24,23146.08,24728.24,0.0,0.0,138207.37,271744.47,-133537.09999999998,0,0,23146.08
597,2024-10-11,201,James Anderson,christinaburgh,38,Samsung Beauty Product 38,Samsung,Beuty,3,10904.99,16194.28,32714.97,48582.840000000004,49562.07,0.0,138446.85,295711.74,-157264.88999999998,0,0,98144.91
237,2024-10-05,201,James Anderson,Christinaburgh,24,Apple Home Appliances Product 24,Apple,Home Appliances,3,7441.5,9891.38,22324.5,29674.14,37299.36,0.0,48503.399999999994,94531.7,-46028.3,0,0,66973.5
723,2024-10-05,201,James Anderson,Christinaburgh,120,Apple Beauty Product 120,Apple,Beauty,2,24248.87,34264.19,48497.74,68528.38,28467.09999999999,0.0,261079.43,510615.58,-249536.15000000002,0,0,96995.48
723,2024-10-05,201,James Anderson,Christinaburgh,124,Dell Electronics Product 124,Dell,Electronics,2,15302.81,21590.87,30605.62,43181.74,18029.5,0.0,261079.43,510615.58,-249536.15000000002,0,0,61211.24
626,2024-10-06,201,James Anderson,christinaburgh,122,Sony Sports Product 122,Sony,Sports,2,16622.34,25781.58,42519.6,51563.16,33476.03999999999,0.0,151729.64,209924.63,-58194.98999999999,1,0,85039.2
626,2024-10-06,201,James Anderson,CHRISTINABURGH,173,Puma Sports Product 173,Puma,Sports,1,16064.91,19498.7,16064.91,19498.7,0.0,0.0,151729.64,209924.63,-58194.98999999999,0,0,16064.91
626,2024-10-06,201,James Anderson,christinaburgh,76,Adidas Grocery Product 76, Adidas ,Grocey,1,16185.06,17847.81,16185.06,17847.81,0.0,0.0,151729.64,209924.63,-58194.98999999999,0,0,16185.06
237,2024-10-05,201,James Anderson,Christinaburgh,25,Sony Beauty Product 25,Sony,Beuty,2,6889.55,9414.63,13779.1,18829.26,8728.940000000002,0.0,48503.399999999994,94531.7,-46028.3,0,0,27558.2
723,2024-10-05,201,James Anderson,Christinaburgh,119,Samsung Toys Product 119,Samsung,Toys,3,18823.24,23702.27,56469.72,71106.81,98302.35,0.0,261079.43,510615.58,-249536.15000000002,0,0,169409.16
626,2024-10-06,201,James Anderson,christinaburgh,55,Apple Fashion Product 55,Apple,Fashion,2,20514.52,25381.35,41029.04,50762.7,31295.380000000005,0.0,151729.64,209924.63,-58194.98999999999,0,1,82058.08
626,2024-10-06,201,James Anderson,CHRISTINABURGH,123,Apple Home Appliances Product 123,Apple,Home Appliances,1,10577.38,12057.27,10577.38,12057.27,0.0,0.0,151729.64,209924.63,-58194.98999999999,0,0,10577.38
723,2024-10-05,201,James Anderson,christinaburgh,41,LG Grocery Product 41,LG,Grocey,3,12600.02,26087.5,60999.9,78262.5,104737.20000000001,0.0,261079.43,510615.58,-249536.15000000002,1,0,182999.7
597,2024-10-11,201,James Anderson,christinaburgh,175,Samsung Fashion Product 175, Samsung ,Fashion,3,20447.87,29954.67,65855.61,89864.01,107702.82000000002,0.0,138446.85,295711.74,-157264.88999999998,1,0,197566.83000000002
966,2024-10-06,438,Michelle Montgomery,EDDIEFORT,38,Samsung Beauty Product 38,Samsung,Beuty,1,10904.99,16194.28,10904.99,16194.28,0.0,0.0,97983.7,127750.35,-29766.65000000001,0,0,10904.99
81,2024-10-01,438,Michelle Montgomery,EDDIEFORT,107,Adidas Grocery Product 107,Adidas,Grocey,1,18918.33,25298.37,18918.33,25298.37,0.0,0.0,27037.89,21482.97,5554.919999999998,0,0,18918.33
621,2024-10-13,438,Michelle Montgomery,Eddiefort,156,Dell Toys Product 156,Dell,Toys,1,1793.55,2663.31,1793.55,2663.31,0.0,0.0,108632.76000000001,211464.40000000002,-102831.64000000001,0,0,1793.55
966,2024-10-06,438,Michelle Montgomery,EDDIEFORT,115,Dell Grocery Product 115, Dell ,Grocey,2,29211.34,40894.71,58422.68,81789.42,35055.94,0.0,97983.7,127750.35,-29766.65000000001,0,0,116845.36
621,2024-10-13,438,Michelle Montgomery,EDDIEFORT,128,Dell Home Appliances Product 128, Dell ,Home Appliances,1,9647.86,12070.11,9647.86,12070.11,0.0,0.0,108632.76000000001,211464.40000000002,-102831.64000000001,0,0,9647.86
621,2024-10-13,438,unknown,Eddiefort,26,Sony Toys Product 26,Sony,Toys,3,16632.62,21251.0,49897.86,63753.0,85940.58000000002,0.0,108632.76000000001,211464.40000000002,-102831.64000000001,0,0,149693.58000000002
81,2024-10-01,438,Michelle Montgomery,eddiefort,143,Tata Books Product 143,Tata,Boks,2,641.16,869.76,1282.32,1739.52,825.1199999999999,0.0,27037.89,21482.97,5554.919999999998,0,0,2564.64
621,2024-10-13,438,Michelle Montgomery,Eddiefort,184,Philips Grocery Product 184,Philips,Grocey,3,2885.49,3980.98,8656.47,11942.94,14026.469999999996,0.0,108632.76000000001,211464.40000000002,-102831.64000000001,0,0,25969.409999999996
621,2024-10-13,438,Michelle Montgomery,Eddiefort,42,Samsung Toys Product 42,Samsung,Toys,2,6090.0,9101.7,12180.0,18203.4,6156.5999999999985,0.0,108632.76000000001,211464.40000000002,-102831.64000000001,0,0,24360.0
11,2024-10-14,412,Tara Walker,holtmouth,24,Apple Home Appliances Product 24,Apple,Home Appliances,3,7441.5,9891.38,22324.5,29674.14,37299.36,0.0,29674.14,66973.5,-37299.36,0,0,66973.5
32,2024-10-13,460,Jessica Burton,RAVENVIEW,24,Apple Home Appliances Product 24,Apple,Home Appliances,1,7441.5,9891.38,7441.5,9891.38,0.0,0.0,63468.159999999996,123214.67000000001,-59746.51000000002,0,0,7441.5
32,2024-10-13,460,unknown,NotListed,53,Dell Fashion Product 53,Dell,Fashion,3,10939.05,11794.25,32817.15,35382.75,63068.70000000001,0.0,63468.159999999996,123214.67000000001,-59746.51000000002,0,0,98451.45000000001
32,2024-10-13,460,Jessica Burton,Ravenview,22,Sony Home Appliances Product 22,Sony,Home Appliances,2,1682.44,2314.57,3364.88,4629.14,2100.62,0.0,63468.159999999996,123214.67000000001,-59746.51000000002,0,0,6729.76
32,2024-10-13,460,Jessica Burton,RAVENVIEW,70,LG Beauty Product 70, LG ,Beuty,1,10591.96,13564.89,10591.96,13564.89,0.0,0.0,63468.159999999996,123214.67000000001,-59746.51000000002,0,0,10591.96
470,2024-10-01,352,James Huff,COOPERMOUTH,24,Apple Home Appliances Product 24,Apple,Home Appliances,2,7441.5,9891.38,14883.0,19782.76,9983.240000000002,0.0,81754.62,118926.92,-37172.3,0,0,29766.0
470,2024-10-01,352,James Huff,COOPERMOUTH,152,Dell Sports Product 152,Dell,Sports,2,22290.23,30985.93,44580.46,61971.86,27189.059999999998,0.0,81754.62,118926.92,-37172.3,0,0,89160.92
462,2024-10-09,352,James Huff,Coopermouth,173,Puma Sports Product 173, Puma ,Sports,2,16064.91,19498.7,32129.82,38997.4,25262.239999999998,0.0,38997.4,64259.64,-25262.239999999998,0,0,64259.64
538,2024-10-03,439,Steve Sullivan,lake waltershire,24,Apple Home Appliances Product 24,Apple,Home Appliances,1,7441.5,9891.38,7441.5,9891.38,0.0,0.0,38655.07,29871.76,8783.310000000001,0,0,7441.5
538,2024-10-03,439,Steve Sullivan,LAKE WALTERSHIRE,192,Dell Fashion Product 192,Dell,Fashion,1,20447.87,28763.69,22430.26,28763.69,0.0,0.0,38655.07,29871.76,8783.310000000001,1,0,22430.26
118,2024-10-07,76,William Williams,hannahstad,132,Tata Beauty Product 132,Tata,Beuty,3,8020.16,16341.73,24060.48,49025.19,23156.25,0.0,101076.94,148381.42,-47304.48000000001,0,0,72181.44
266,2024-10-01,76,William Williams,Hannahstad,132,Tata Beauty Product 132,Tata,Beuty,1,8020.16,10823.08,8020.16,10823.08,0.0,0.0,113165.83,186546.98,-73381.15000000001,0,0,8020.16
266,2024-10-01,76,unknown,hannahstad,93,Puma Home Appliances Product 93, Puma ,Home Appliances,1,22651.82,24360.2,22651.82,24360.2,0.0,0.0,113165.83,186546.98,-73381.15000000001,0,0,22651.82
266,2024-10-01,76,William Williams,HANNAHSTAD,124,Dell Electronics Product 124,Dell,Electronics,3,15302.81,21590.87,45908.43,64772.61,72952.68000000001,0.0,113165.83,186546.98,-73381.15000000001,0,0,137725.29
118,2024-10-07,76,William Williams,HANNAHSTAD,76,Adidas Grocery Product 76,Adidas,Grocey,2,16185.06,17847.81,32370.12,35695.62,29044.619999999995,0.0,101076.94,148381.42,-47304.48000000001,0,0,64740.24
266,2024-10-01,76,William Williams,Hannahstad,151,Nike Books Product 151, Nike ,Boks,2,4257.4,5872.86,8514.8,11745.72,5283.879999999999,0.0,113165.83,186546.98,-73381.15000000001,0,0,17029.6
