order_id,order_date,customer_id,customer_name,city,product_id,product_name,brand,category,quantity,cost_price,selling_price,item_cost,item_revenue,loss,discount_percent,revenue,cost,profit
74,2024-10-13,202,Juan Yates,emmafort,106,Tata Books Product 106,Tata,Boks,1,27947.11,38403.55,27947.11,38403.55,-10456.44,0.0,132132.82,94648.13,37484.69
810,2024-10-11,202,Juan Yates,EMMAFORT,189,Samsung Grocery Product 189,Samsung,Grocey,1,13153.57,16883.59,13153.57,16883.59,-3730.02,0.0,79731.0,66821.17,12909.83
74,2024-10-13,202,,Emmafort,120,Apple Beauty Product 120,Apple,Beuty,1,24248.87,34264.19,24248.87,34264.19,-10015.32,0.0,132132.82,94648.13,37484.69
810,2024-10-11,202,Juan Yates,EMMAFORT,96,LG Home Appliances Product 96,LG,Home Appliances,3,12440.22,14371.27,37320.66,43113.81,-5793.15,0.0,79731.0,66821.17,12909.83
74,2024-10-13,202,Juan Yates,Emmafort,99,LG Grocery Product 99,LG,Grocey,1,18531.57,24748.68,18531.57,24748.68,-6217.11,0.0,132132.82,94648.13,37484.69
70,2024-10-11,202,Juan Yates,emmafort,22,Sony Home Appliances Product 22,Sony,Home Appliances,1,1682.44,2314.57,1682.44,2314.57,-632.13,0.0,120701.8,99323.65,21378.15
811,2024-10-01,202,Juan Yates,Emmafort,135,Sony Electronics Product 135,Sony,Electronics,1,21045.33,29377.27,21045.33,29377.27,-8331.94,0.0,48512.16,37275.36,11236.8
70,2024-10-11,202,Juan Yates,emmafort,198,Sony Home Appliances Product 198,Sony,Home Appliances,2,14250.77,18366.96,28501.54,36733.92,-8232.38,0.0,120701.8,99323.65,21378.15
811,2024-10-01,202,Juan Yates,EMMAFORT,61,Nike Books Product 61,Nike,Boks,1,16230.03,19134.89,16230.03,19134.89,-2904.86,0.0,48512.16,37275.36,11236.8
810,2024-10-11,202,Juan Yates,nan,9,Philips Books Product 9, Philips ,Boks,1,16346.94,19733.6,16346.94,19733.6,-3386.66,0.0,79731.0,66821.17,12909.83
70,2024-10-11,202,Juan Yates,EMMAFORT,119,Samsung Toys Product 119,Samsung,Toys,1,18823.24,23702.27,18823.24,23702.27,-4879.03,0.0,120701.8,99323.65,21378.15
70,2024-10-11,202,Juan Yates,Emmafort,6,Dell Toys Product 6,Dell,,3,7618.71,8848.8,22856.13,26546.4,-3690.27,0.0,120701.8,99323.65,21378.15
70,2024-10-11,202,Juan Yates,EMMAFORT,80,Nike Sports Product 80,Nike,Sports,1,27460.3,31404.64,27460.3,31404.64,-3944.34,0.0,120701.8,99323.65,21378.15
74,2024-10-13,202,,emmafort,11,Apple Beauty Product 11,Apple,Beuty,1,2875.86,3376.14,2875.86,3376.14,-500.28,0.0,132132.82,94648.13,37484.69
620,2024-10-01,202,Juan Yates,emmafort,29,Sony Home Appliances Product 29,Sony,Home Appliances,1,15877.3,18388.22,15877.3,18388.22,-2510.92,0.0,225366.09,168920.13,56445.96
620,2024-10-01,202,Juan Yates,EMMAFORT,29,Sony Home Appliances Product 29,Sony,Home Appliances,2,15877.3,18388.22,31754.6,36776.44,-5021.84,0.0,225366.09,168920.13,56445.96
620,2024-10-01,202,Juan Yates,Emmafort,200,Samsung Books Product 200, Samsung ,Boks,3,,16356.13,34379.22,49068.39,-14689.17,0.0,225366.09,168920.13,56445.96
653,2024-10-03,40,Michael Jones,nan,126,Philips Beauty Product 126,Philips,Beuty,1,20949.51,29554.6,20949.51,29554.6,-8605.09,0.0,151022.05,117172.71,33849.34
653,2024-10-03,40,Michael Jones,TANNERVIEW,34,LG Electronics Product 34,LG,Electronics,3,26675.55,34026.08,80026.65,102078.24,-22051.59,0.0,151022.05,117172.71,33849.34
414,2024-10-05,40,Michael Jones,tannerview,198,Sony Home Appliances Product 198,Sony,Home Appliances,1,14250.77,18366.96,14250.77,18366.96,-4116.19,0.0,18366.96,14250.77,4116.19
653,2024-10-03,40,Michael Jones,tannerview,111,Nike Toys Product 111,Nike,Toys,3,5398.85,6463.07,16196.55,19389.21,-3192.66,0.0,151022.05,117172.71,33849.34
970,2024-10-04,134,Cody Mason,MCMILLANMOUTH,126,Philips Beauty Product 126,Philips,Beuty,2,20949.51,29554.6,41899.02,59109.2,-17210.18,0.0,170228.72,127473.75,42754.97
826,2024-10-05,134,Cody Mason,MCMILLANMOUTH,60,Nike Electronics Product 60,Nike,Electronics,3,26419.68,,79259.04,96202.59,-16943.55,0.0,96202.59,79259.04,16943.55
970,2024-10-04,134,Cody Mason,mcmillanmouth,2,LG Fashion Product 2, LG ,Fashion,2,6009.34,7415.76,12018.68,14831.52,-2812.84,0.0,170228.72,127473.75,42754.97
970,2024-10-04,134,,MCMILLANMOUTH,10,Philips Sports Product 10,Philips,Sports,2,16622.34,22404.78,33244.68,44809.56,-11564.88,0.0,170228.72,127473.75,42754.97
970,2024-10-04,134,Cody Mason,mcmillanmouth,153,Sony Home Appliances Product 153,Sony,Home Appliances,1,10615.84,12480.06,10615.84,12480.06,-1864.22,0.0,170228.72,127473.75,42754.97
970,2024-10-04,134,,MCMILLANMOUTH,197,Tata Fashion Product 197,Tata,Fashion,1,29695.53,38998.38,29695.53,38998.38,-9302.85,0.0,170228.72,127473.75,42754.97
16,2024-10-13,5,Paul Price,AVILABERG,65,Adidas Beauty Product 65,Adidas,Beuty,1,20482.62,27140.52,20482.62,27140.52,-6657.9,0.0,27140.52,20482.62,6657.9
704,2024-10-06,5,Paul Price,Avilaberg,34,LG Electronics Product 34,LG,Electronics,2,26675.55,34026.08,53351.1,68052.16,-14701.06,0.0,162569.63,141477.62,21092.01
490,2024-10-12,5,Paul Price,AVILABERG,87,Tata Electronics Product 87,Tata,Electronics,3,4824.66,6135.19,14473.98,18405.57,-3931.59,0.0,18405.57,14473.98,3931.59
704,2024-10-06,5,Paul Price,nan,144,Philips Home Appliances Product 144,Philips,Home Appliances,3,26066.9,27757.73,78200.7,83273.19,-5072.49,0.0,162569.63,141477.62,21092.01
704,2024-10-06,5,Paul Price,AVILABERG,17,Samsung Fashion Product 17,Samsung,Fashion,2,4962.91,5622.14,9925.82,11244.28,-1318.46,0.0,162569.63,141477.62,21092.01
157,2024-10-10,169,Sarah Valdez,ramseytown,65,Adidas Beauty Product 65,Adidas,Beuty,3,20482.62,27140.52,61447.86,81421.56,-19973.7,0.0,229937.1,167478.66,62458.44
659,2024-10-14,169,Sarah Valdez,ramseytown,156,Dell Toys Product 156,Dell,Toys,2,,2663.31,3587.1,5326.62,-1739.52,0.0,11101.84,7722.76,3379.08
157,2024-10-10,169,Sarah Valdez,Ramseytown,105,Nike Home Appliances Product 105,Nike,Home Appliances,3,19457.8,26435.42,58373.4,79306.26,-20932.86,0.0,229937.1,167478.66,62458.44
157,2024-10-10,169,Sarah Valdez,nan,52,Apple Fashion Product 52,Apple,Fashion,3,15244.64,22200.0,45733.92,66600.0,-20866.08,0.0,229937.1,167478.66,62458.44
157,2024-10-10,169,Sarah Valdez,RAMSEYTOWN,143,Tata Books Product 143,Tata,Boks,3,641.16,869.76,1923.48,2609.28,-685.8,0.0,229937.1,167478.66,62458.44
659,2024-10-14,169,Sarah Valdez,nan,138,Philips Books Product 138,Philips,Boks,2,2067.83,2887.61,4135.66,5775.22,-1639.56,0.0,11101.84,7722.76,3379.08
339,2024-10-04,482,Steven Newman,west jessicamouth,65,Adidas Beauty Product 65,Adidas,Beuty,3,20482.62,27140.52,61447.86,81421.56,-19973.7,0.0,104000.94,77949.93,26051.01
702,2024-10-12,482,Steven Newman,WEST JESSICAMOUTH,120,Apple Beauty Product 120,Apple,Beuty,3,24248.87,34264.19,72746.61,102792.57,-30045.96,0.0,102792.57,72746.61,30045.96
649,2024-10-01,482,Steven Newman,WEST JESSICAMOUTH,179,Philips Books Product 179,Philips,Boks,2,17076.83,21014.47,34153.66,42028.94,-7875.28,0.0,101111.97,85825.61,15286.36
649,2024-10-01,482,Steven Newman,WEST JESSICAMOUTH,95,Samsung Home Appliances Product 95,Samsung,Home Appliances,2,16290.05,17490.59,32580.1,34981.18,-2401.08,0.0,101111.97,85825.61,15286.36
649,2024-10-01,482,Steven Newman,west jessicamouth,74,Dell Books Product 74,Dell,Boks,3,6363.95,8033.95,19091.85,24101.85,-5010.0,0.0,101111.97,85825.61,15286.36
252,2024-10-03,482,Steven Newman,WEST JESSICAMOUTH,147,Nike Sports Product 147,Nike,Sports,3,18993.21,20958.62,56979.63,62875.86,-5896.23,0.0,62875.86,56979.63,5896.23
339,2024-10-04,482,Steven Newman,West Jessicamouth,89,Apple Toys Product 89,Apple,Toys,3,5500.69,7526.46,16502.07,22579.38,-6077.31,0.0,104000.94,77949.93,26051.01
394,2024-10-09,457,Brendan Santiago,south jamesmouth,65,Adidas Beauty Product 65,Adidas,Beuty,2,20482.62,27140.52,40965.24,54281.04,-13315.8,0.0,120201.41,88670.72,31530.69
394,2024-10-09,457,Brendan Santiago,South Jamesmouth,22,Sony Home Appliances Product 22,Sony,Home Appliances,1,1682.44,2314.57,1682.44,2314.57,-632.13,0.0,120201.41,88670.72,31530.69
584,2024-10-01,457,Brendan Santiago,NAN,186,Apple Home Appliances Product 186,Apple,Home Appliances,3,5530.2,6186.71,16590.6,18560.13,-1969.53,0.0,46317.86,42657.5,3660.36
584,2024-10-01,457,Brendan Santiago,South Jamesmouth,144,Philips Home Appliances Product 144,Philips,Home Appliances,1,N/A,27757.73,26066.9,27757.73,-1690.83,0.0,46317.86,42657.5,3660.36
394,2024-10-09,457,Brendan Santiago,SOUTH JAMESMOUTH,113,Puma Electronics Product 113,Puma,Electronics,2,2161.83,3005.14,4323.66,6010.28,-1686.62,0.0,120201.41,88670.72,31530.69
394,2024-10-09,457,Brendan Santiago,south jamesmouth,130,Tata Electronics Product 130,Tata,Electronics,1,29343.48,39168.24,29343.48,39168.24,-9824.76,0.0,120201.41,88670.72,31530.69
394,2024-10-09,457,Brendan Santiago,South Jamesmouth,36,Tata Beauty Product 36,Tata,Beuty,1,,18427.28,12355.9,18427.28,-6071.38,0.0,120201.41,88670.72,31530.69
816,2024-10-09,318,Maria Collins,RODNEYSTAD,65,Adidas Beauty Product 65, Adidas ,Beuty,1,,27140.52,20482.62,27140.52,-6657.9,0.0,85863.99,62957.59,22906.4
816,2024-10-09,318,Maria Collins,Rodneystad,27,Samsung Home Appliances Product 27,Samsung,Home Appliances,3,7898.16,11835.43,23694.48,35506.29,-11811.81,0.0,85863.99,62957.59,22906.4
393,2024-10-02,318,Maria Collins,Rodneystad,199,Puma Electronics Product 199,Puma,Electronics,3,,24760.3,60635.25,74280.9,-13645.65,0.0,88314.07,71319.23,16994.84
816,2024-10-09,318,Maria Collins,Rodneystad,88,LG Electronics Product 88,LG,Electronics,1,18780.49,23217.18,18780.49,23217.18,-4436.69,0.0,85863.99,62957.59,22906.4
393,2024-10-02,318,Maria Collins,Rodneystad,139,Tata Grocery Product 139,Tata,Grocey,1,10683.98,14033.17,10683.98,14033.17,-3349.19,0.0,88314.07,71319.23,16994.84
907,2024-10-08,284,Alexander Rogers,Charlestown,65,Adidas Beauty Product 65, Adidas ,Beuty,1,20482.62,27140.52,20482.62,27140.52,-6657.9,0.0,149070.0,108491.08,40578.92
907,2024-10-08,284,Alexander Rogers,charlestown,160,Puma Sports Product 160,nan,Sports,2,26597.76,35759.6,53195.52,71519.2,-18323.68,0.0,149070.0,108491.08,40578.92
28,2024-10-13,284,Alexander Rogers,CHARLESTOWN,124,Dell Electronics Product 124,Dell,Electronics,3,15302.81,21590.87,45908.43,64772.61,-18864.18,0.0,64772.61,45908.43,18864.18
907,2024-10-08,284,Alexander Rogers,CHARLESTOWN,52,Apple Fashion Product 52,Apple,,2,15244.64,22200.0,30489.28,44400.0,-13910.72,0.0,149070.0,108491.08,40578.92
907,2024-10-08,284,Alexander Rogers,CHARLESTOWN,113,Puma Electronics Product 113, Puma ,Electronics,2,2161.83,3005.14,4323.66,6010.28,-1686.62,0.0,149070.0,108491.08,40578.92
485,2024-10-12,138,Donna Davis,Alanshire,188,Tata Sports Product 188,Tata,,3,13627.02,18915.09,40881.06,56745.27,-15864.21,0.0,161584.23,122942.3,38641.93
485,2024-10-12,138,,Alanshire,120,Apple Beauty Product 120,Apple,Beuty,2,24248.87,34264.19,48497.74,68528.38,-20030.64,0.0,161584.23,122942.3,38641.93
485,2024-10-12,138,Donna Davis,alanshire,16,Dell Toys Product 16,Dell,Toys,2,16781.75,18155.29,33563.5,36310.58,-2747.08,0.0,161584.23,122942.3,38641.93
586,2024-10-05,486,Allison Garza,Port Jamesmouth,188,Tata Sports Product 188,Tata,Sports,1,13627.02,18915.09,13627.02,18915.09,-5288.07,0.0,137269.23,115303.64,21965.59
648,2024-10-02,486,,port jamesmouth,186,Apple Home Appliances Product 186,Apple,Home Appliances,2,5530.2,6186.71,11060.4,12373.42,-1313.02,0.0,38904.67,35618.46,3286.21
586,2024-10-05,486,Allison Garza,port jamesmouth,128,Dell Home Appliances Product 128,Dell,Home Appliances,2,9647.86,12070.11,19295.72,24140.22,-4844.5,0.0,137269.23,115303.64,21965.59
586,2024-10-05,486,Allison Garza,PORT JAMESMOUTH,80,Nike Sports Product 80,Nike,Sports,3,27460.3,31404.64,82380.9,94213.92,-11833.02,0.0,137269.23,115303.64,21965.59
648,2024-10-02,486,Allison Garza,PORT JAMESMOUTH,157,LG Toys Product 157,LG,Toys,3,8186.02,8843.75,24558.06,26531.25,-1973.19,0.0,38904.67,35618.46,3286.21
681,2024-10-13,130,Thomas Floyd,new debraland,188,Tata Sports Product 188,Tata,Sports,1,N/A,18915.09,13627.02,18915.09,-5288.07,0.0,156241.66,108597.53,47644.13
681,2024-10-13,130,Thomas Floyd,New Debraland,43,Puma Home Appliances Product 43,Puma,Home Appliances,3,20807.42,30725.07,62422.26,92175.21,-29752.95,0.0,156241.66,108597.53,47644.13
484,2024-10-08,130,Thomas Floyd,New Debraland,46,LG Grocery Product 46,LG,Grocey,2,18724.03,26941.11,37448.06,53882.22,-16434.16,0.0,130921.03,105568.36,25352.67
484,2024-10-08,130,Thomas Floyd,New Debraland,159,Puma Books Product 159,Puma,Boks,2,24422.98,27291.41,48845.96,54582.82,-5736.86,0.0,130921.03,105568.36,25352.67
681,2024-10-13,130,Thomas Floyd,New Debraland,5,Philips Beauty Product 5,Philips,Beuty,1,16636.66,23106.62,16636.66,23106.62,-6469.96,0.0,156241.66,108597.53,47644.13
681,2024-10-13,130,,New Debraland,129,Nike Beauty Product 129,Nike,Beuty,1,N/A,10101.8,7255.12,10101.8,-2846.68,0.0,156241.66,108597.53,47644.13
681,2024-10-13,130,Thomas Floyd,NEW DEBRALAND,184,Philips Grocery Product 184, Philips ,Grocey,3,2885.49,3980.98,8656.47,11942.94,-3286.47,0.0,156241.66,108597.53,47644.13
484,2024-10-08,130,Thomas Floyd,NEW DEBRALAND,3,Tata Sports Product 3,Tata,Sports,3,6424.78,7485.33,19274.34,22455.99,-3181.65,0.0,130921.03,105568.36,25352.67
58,2024-10-04,261,Rachel Walton,EAST ROBERTMOUTH,182,Adidas Books Product 182,Adidas,Boks,2,15888.59,22060.94,31777.18,44121.88,-12344.7,0.0,175563.63,134059.15,41504.48
56,2024-10-05,261,Rachel Walton,EAST ROBERTMOUTH,132,Tata Beauty Product 132,Tata,Beuty,2,8020.16,10823.08,16040.32,21646.16,-5605.84,0.0,62449.2,49452.29,12996.91
56,2024-10-05,261,Rachel Walton,EAST ROBERTMOUTH,68,Apple Home Appliances Product 68,Apple,,1,,4289.4,3055.85,4289.4,-1233.55,0.0,62449.2,49452.29,12996.91
58,2024-10-04,261,Rachel Walton,EAST ROBERTMOUTH,107,Adidas Grocery Product 107,Adidas,Grocey,3,,25298.37,56754.99,75895.11,-19140.12,0.0,175563.63,134059.15,41504.48
56,2024-10-05,261,Rachel Walton,east robertmouth,186,Apple Home Appliances Product 186,Apple,,2,5530.2,6186.71,11060.4,12373.42,-1313.02,0.0,62449.2,49452.29,12996.91
56,2024-10-05,261,Rachel Walton,east robertmouth,128,Dell Home Appliances Product 128, Dell ,Home Appliances,2,,12070.11,19295.72,24140.22,-4844.5,0.0,62449.2,49452.29,12996.91
58,2024-10-04,261,Rachel Walton,East Robertmouth,35,LG Grocery Product 35,LG,Grocey,1,12261.74,13044.64,12261.74,13044.64,-782.9,0.0,175563.63,134059.15,41504.48
58,2024-10-04,261,Rachel Walton,EAST ROBERTMOUTH,26,Sony Toys Product 26, Sony ,Toys,2,16632.62,21251.0,33265.24,42502.0,-9236.76,0.0,175563.63,134059.15,41504.48
170,2024-10-09,222,Michelle Floyd,nan,182,Adidas Books Product 182,Adidas,Boks,1,15888.59,22060.94,15888.59,22060.94,-6172.35,0.0,22060.94,15888.59,6172.35
187,2024-10-04,222,Michelle Floyd,Patriciatown,53,Dell Fashion Product 53,nan,Fashion,3,10939.05,11794.25,32817.15,35382.75,-2565.6,0.0,127924.03,99258.73,28665.3
480,2024-10-04,222,Michelle Floyd,PATRICIATOWN,18,Sony Books Product 18,Sony,Boks,2,28421.43,35101.95,56842.86,70203.9,-13361.04,0.0,98176.48,80308.12,17868.36
480,2024-10-04,222,Michelle Floyd,PATRICIATOWN,14,Apple Books Product 14,Apple,Boks,2,11732.63,13986.29,23465.26,27972.58,-4507.32,0.0,98176.48,80308.12,17868.36
187,2024-10-04,222,Michelle Floyd,patriciatown,97,Philips Beauty Product 97,Philips,Beuty,1,19382.58,23605.42,19382.58,23605.42,-4222.84,0.0,127924.03,99258.73,28665.3
187,2024-10-04,222,Michelle Floyd,PATRICIATOWN,63,Apple Sports Product 63,Apple,Sports,2,23529.5,34467.93,47059.0,68935.86,-21876.86,0.0,127924.03,99258.73,28665.3
251,2024-10-07,97,Dr. Andre Parker,MALDONADOBURY,182,Adidas Books Product 182,Adidas,Boks,3,15888.59,22060.94,47665.77,66182.82,-18517.05,0.0,119692.68,87346.43,32346.25
162,2024-10-06,97,Dr. Andre Parker,Maldonadobury,53,Dell Fashion Product 53,Dell,Fashion,3,10939.05,11794.25,32817.15,35382.75,-2565.6,0.0,81595.99,66090.47,15505.52
162,2024-10-06,97,Dr. Andre Parker,MALDONADOBURY,5,Philips Beauty Product 5,nan,,2,16636.66,23106.62,33273.32,46213.24,-12939.92,0.0,81595.99,66090.47,15505.52
251,2024-10-07,97,Dr. Andre Parker,Maldonadobury,12,Puma Books Product 12,Puma,,1,17728.79,23555.19,17728.79,23555.19,-5826.4,0.0,119692.68,87346.43,32346.25
251,2024-10-07,97,Dr. Andre Parker,maldonadobury,175,Samsung Fashion Product 175,Samsung,Fashion,1,21951.87,29954.67,21951.87,29954.67,-8002.8,0.0,119692.68,87346.43,32346.25
136,2024-10-10,97,Dr. Andre Parker,Maldonadobury,21,Puma Sports Product 21,Puma,Sports,1,21319.66,30672.15,21319.66,30672.15,-9352.49,0.0,79083.07,63003.36,16079.71
136,2024-10-10,97,Dr. Andre Parker,nan,145,Nike Fashion Product 145,Nike,Fashion,2,20841.85,24205.46,41683.7,48410.92,-6727.22,0.0,79083.07,63003.36,16079.71
362,2024-10-07,405,Judy Ewing,East Jay,182,Adidas Books Product 182,Adidas,Boks,1,15888.59,unknown,15888.59,22060.94,-6172.35,0.0,163229.87,131833.51,31396.36
709,2024-10-04,405,Judy Ewing,east jay,141,Dell Home Appliances Product 141, Dell ,Home Appliances,2,13869.76,18021.08,27739.52,36042.16,-8302.64,0.0,240482.64,183231.97,57250.67
362,2024-10-07,405,Judy Ewing,EAST JAY,99,LG Grocery Product 99, LG ,Grocey,1,18531.57,24748.68,18531.57,24748.68,-6217.11,0.0,163229.87,131833.51,31396.36
709,2024-10-04,405,Judy Ewing,East Jay,99,LG Grocery Product 99,LG,Grocey,2,18531.57,24748.68,37063.14,49497.36,-12434.22,0.0,240482.64,183231.97,57250.67
709,2024-10-04,405,Judy Ewing,East Jay,64,Puma Grocery Product 64,Puma,Grocey,3,9709.83,14355.15,29129.49,43065.45,-13935.96,0.0,240482.64,183231.97,57250.67
184,2024-10-14,405,,EAST JAY,10,Philips Sports Product 10,Philips,Sports,2,16622.34,22404.78,33244.68,44809.56,-11564.88,0.0,86715.74,70882.04,15833.7
362,2024-10-07,405,Judy Ewing,east jay,105,Nike Home Appliances Product 105,Nike,Home Appliances,2,19457.8,26435.42,38915.6,52870.84,-13955.24,0.0,163229.87,131833.51,31396.36
362,2024-10-07,405,Judy Ewing,east jay,144,Philips Home Appliances Product 144, Philips ,Home Appliances,2,26066.9,27757.73,52133.8,55515.46,-3381.66,0.0,163229.87,131833.51,31396.36
184,2024-10-14,405,Judy Ewing,East Jay,81,Dell Books Product 81,Dell,Boks,3,2393.4,2729.25,7180.2,8187.75,-1007.55,0.0,86715.74,70882.04,15833.7
184,2024-10-14,405,Judy Ewing,East Jay,81,Dell Books Product 81, Dell ,Boks,3,2393.4,,7180.2,8187.75,-1007.55,0.0,86715.74,70882.04,15833.7
709,2024-10-04,405,Judy Ewing,EAST JAY,80,Nike Sports Product 80,Nike,Sports,2,27460.3,31404.64,54920.6,62809.28,-7888.68,0.0,240482.64,183231.97,57250.67
184,2024-10-14,405,Judy Ewing,east jay,84,Puma Electronics Product 84,Puma,Electronics,1,6904.92,7843.18,6904.92,7843.18,-938.26,0.0,86715.74,70882.04,15833.7
362,2024-10-07,405,Judy Ewing,East Jay,74,Dell Books Product 74,Dell,Boks,1,6363.95,8033.95,6363.95,8033.95,-1670.0,0.0,163229.87,131833.51,31396.36
709,2024-10-04,405,Judy Ewing,east jay,200,Samsung Books Product 200,Samsung,Boks,3,11459.74,,34379.22,49068.39,-14689.17,0.0,240482.64,183231.97,57250.67
184,2024-10-14,405,Judy Ewing,EAST JAY,157,LG Toys Product 157,LG,Toys,2,8186.02,8843.75,16372.04,17687.5,-1315.46,0.0,86715.74,70882.04,15833.7
570,2024-10-11,462,Christopher Austin,Port William,182,Adidas Books Product 182,Adidas,Boks,1,15888.59,22060.94,15888.59,22060.94,-6172.35,0.0,118228.75,87026.59,31202.16
719,2024-10-08,462,Christopher Austin,Port William,46,LG Grocery Product 46, LG ,Grocey,1,18724.03,26941.11,18724.03,26941.11,-8217.08,0.0,145648.18,104586.16,41062.02
719,2024-10-08,462,Christopher Austin,Port William,124,Dell Electronics Product 124,Dell,Electronics,3,N/A,21590.87,45908.43,64772.61,-18864.18,0.0,145648.18,104586.16,41062.02
361,2024-10-12,462,Christopher Austin,Port William,22,Sony Home Appliances Product 22,nan,Home Appliances,1,1682.44,2314.57,1682.44,2314.57,-632.13,0.0,9232.93,7489.57,1743.36
570,2024-10-11,462,Christopher Austin,port william,56,Puma Electronics Product 56, Puma ,Electronics,1,18773.62,25830.2,18773.62,25830.2,-7056.58,0.0,118228.75,87026.59,31202.16
570,2024-10-11,462,Christopher Austin,Port William,37,Philips Grocery Product 37,Philips,Grocey,2,20840.2,28152.22,41680.4,56304.44,-14624.04,0.0,118228.75,87026.59,31202.16
719,2024-10-08,462,Christopher Austin,Port William,154,Philips Beauty Product 154,Philips,Beuty,2,11660.54,16341.73,23321.08,32683.46,-9362.38,0.0,145648.18,104586.16,41062.02
719,2024-10-08,462,Christopher Austin,Port William,26,Sony Toys Product 26, Sony ,Toys,1,16632.62,21251.0,16632.62,21251.0,-4618.38,0.0,145648.18,104586.16,41062.02
301,2024-10-02,462,Christopher Austin,Port William,151,Nike Books Product 151,Nike,Boks,1,4257.4,5872.86,4257.4,5872.86,-1615.46,0.0,5872.86,4257.4,1615.46
568,2024-10-10,462,Christopher Austin,PORT WILLIAM,149,Nike Beauty Product 149,Nike,Beuty,1,,unknown,1280.61,1733.3,-452.69,0.0,1733.3,1280.61,452.69
361,2024-10-12,462,Christopher Austin,Port William,47,Philips Electronics Product 47,Philips,Electronics,3,1935.71,2306.12,5807.13,6918.36,-1111.23,0.0,9232.93,7489.57,1743.36
570,2024-10-11,462,Christopher Austin,Port William,139,Tata Grocery Product 139,Tata,Grocey,1,10683.98,14033.17,10683.98,14033.17,-3349.19,0.0,118228.75,87026.59,31202.16
644,2024-10-03,27,Emily Shepherd,north amytown,182,Adidas Books Product 182,Adidas,Boks,3,15888.59,22060.94,47665.77,66182.82,-18517.05,0.0,160396.74,130046.67,30350.07
644,2024-10-03,27,Emily Shepherd,NORTH AMYTOWN,80,Nike Sports Product 80,Nike,Sports,3,27460.3,31404.64,82380.9,94213.92,-11833.02,0.0,160396.74,130046.67,30350.07
726,2024-10-11,3,Jennifer Hall,birdstad,182,Adidas Books Product 182, Adidas ,Boks,1,15888.59,22060.94,15888.59,22060.94,-6172.35,0.0,83219.87,58341.65,24878.22
726,2024-10-11,3,Jennifer Hall,nan,108,Sony Home Appliances Product 108,Sony,Home Appliances,1,6699.9,9479.16,6699.9,9479.16,-2779.26,0.0,83219.87,58341.65,24878.22
726,2024-10-11,3,Jennifer Hall,Birdstad,71,LG Grocery Product 71,LG,Grocey,1,24475.26,35973.17,24475.26,35973.17,-11497.91,0.0,83219.87,58341.65,24878.22
600,2024-10-09,3,Jennifer Hall,BIRDSTAD,5,Philips Beauty Product 5,Philips,Beuty,1,16636.66,23106.62,16636.66,23106.62,-6469.96,0.0,100150.99,77746.62,22404.37
600,2024-10-09,3,Jennifer Hall,birdstad,33,Adidas Fashion Product 33,Adidas,Fashion,2,4630.89,5470.71,9261.78,10941.42,-1679.64,0.0,100150.99,77746.62,22404.37
726,2024-10-11,3,Jennifer Hall,BIRDSTAD,190,Nike Fashion Product 190,Nike,Fashion,1,7020.5,9833.74,7020.5,9833.74,-2813.24,0.0,83219.87,58341.65,24878.22
726,2024-10-11,3,Jennifer Hall,Birdstad,151,Nike Books Product 151, Nike ,Boks,1,4257.4,5872.86,4257.4,5872.86,-1615.46,0.0,83219.87,58341.65,24878.22
600,2024-10-09,3,Jennifer Hall,Birdstad,170,Philips Home Appliances Product 170,Philips,Home Appliances,2,,24873.41,40388.44,49746.82,-9358.38,0.0,100150.99,77746.62,22404.37
600,2024-10-09,3,Jennifer Hall,birdstad,200,Samsung Books Product 200,nan,Boks,1,11459.74,,11459.74,16356.13,-4896.39,0.0,100150.99,77746.62,22404.37
839,2024-10-06,148,Marissa Alvarez,cartershire,182,Adidas Books Product 182,Adidas,Boks,3,15888.59,22060.94,47665.77,66182.82,-18517.05,0.0,189402.48,139585.98,49816.5
839,2024-10-06,148,Marissa Alvarez,cartershire,160,Puma Sports Product 160,Puma,Sports,2,,35759.6,53195.52,71519.2,-18323.68,0.0,189402.48,139585.98,49816.5
839,2024-10-06,148,Marissa Alvarez,cartershire,6,Dell Toys Product 6,Dell,Toys,2,7618.71,8848.8,15237.42,17697.6,-2460.18,0.0,189402.48,139585.98,49816.5
87,2024-10-02,148,Marissa Alvarez,cartershire,153,Sony Home Appliances Product 153,Sony,Home Appliances,1,10615.84,12480.06,10615.84,12480.06,-1864.22,0.0,161015.47,111354.34,49661.13
87,2024-10-02,148,Marissa Alvarez,nan,102,Sony Electronics Product 102,Sony,Electronics,2,3897.03,5399.68,7794.06,10799.36,-3005.3,0.0,161015.47,111354.34,49661.13
87,2024-10-02,148,Marissa Alvarez,CARTERSHIRE,184,Philips Grocery Product 184,Philips,Grocey,2,2885.49,3980.98,5770.98,7961.96,-2190.98,0.0,161015.47,111354.34,49661.13
87,2024-10-02,148,Marissa Alvarez,cartershire,176,Puma Books Product 176,Puma,Boks,3,29057.82,43258.03,87173.46,129774.09,-42600.63,0.0,161015.47,111354.34,49661.13
839,2024-10-06,148,Marissa Alvarez,cartershire,92,Samsung Toys Product 92,Samsung,Toys,1,17397.27,24901.16,17397.27,24901.16,-7503.89,0.0,189402.48,139585.98,49816.5
